832127155	109212824	795417941	680351927	926047547	156061690	123420992	671645893	104127587	644777119
981824899	929062147	16639721	371835729	669653514	503503897	873149381	748893084	482360498	590060908
223068195	156587656	301889465	839403026	142549644	88097730	956008301	378974105	927017971	983677271
661471054	499994171	909775714	254287877	653813895	206613196	983117383	807676277	873116662	90892851
550075235	725042165	895490231	530524771	655443750	966605033	772089946	882917320	695381696	966945167
173256328	315384986	768964781	841710812	880013013	359810036	878718998	235851766	450942364	263334981
730604768	261692723	736937790	925804993	925135050	579741786	359086105	402575650	764444127	37385577
704600706	991080270	363876734	266838343	360639157	79602299	389634722	297734790	625687317	411049223
203387620	730924562	103667521	598331588	956084657	109167205	565999754	619481728	27976229	723203223
40809126	573592428	367143435	925099072	408264390	718117612	141770441	50033964	95702836	720641263
647555854	813596524	192726464	552227878	332985936	854344895	814650690	586441819	57693329	707134006
212047033	237183227	603895461	39530218	535975400	865795290	759964107	482974440	203651415	227556732
604717921	755540023	924379047	893970433	24216848	78435354	532659144	1166505	1479965	66281999
984195909	789288868	719453470	598342839	895349921	298467564	992754209	641753587	31490346	583123993
934965920	311908520	425050863	572440745	8113092	129523456	169024523	593705975	269562897	80851796
360606530	863066651	328583018	487092220	980639742	245420602	538762151	119523114	644066644	862201494
632713253	370206219	180851674	599795	60767151	904874574	539439749	87908816	958485771	234871693
366825812	737418602	934328758	108448235	595478097	915641081	437278454	237597830	623903348	303067754
97907937	993327039	887851117	746346786	243333014	524045008	667110846	410082478	982965229	829999476
48936757	987163068	27449993	22386844	516561829	282979547	171916158	350906363	754337820	606149578
314251782	897007358	65199538	210384236	548771428	645927649	195129975	403004281	491215092	628420159
920770287	217990393	561866480	491433160	517165784	186134229	899517318	585868237	233047205	841174061
50724336	628935625	398179464	169295745	644058730	33043705	141953504	547452446	277056283	33129002
722242694	380240993	655861873	254101155	129224305	7129095	830617025	585168930	242471810	874173947
23454262	448458809	906105086	121580452	462933918	274995475	505336431	60419066	515855627	175058323
473808628	253078067	945806379	282540735	201122209	422296142	940219871	101810929	869627772	343653463
220332321	128499062	343710609	829645538	865717787	603693181	686492613	320854294	342150292	495911280
370556722	543864257	974774675	605389900	263004100	10182931	726767776	871661100	217730748	43502493
871232515	971240447	613544674	549718975	34228333	198639246	445362847	414424533	11454492	305453056
543734101	465543063	898779395	775031401	826401027	325644246	198811241	555590061	201912970	766285331
435494967	714074095	675429247	709727695	621389917	312939739	735807528	599507131	188919172	309740634
929874308	40841819	532190509	571863412	838585431	264875980	490532074	906776584	756120882	902750917
970077128	59324218	126041365	600473463	43692954	367455751	456507012	56605198	597759652	397259328
152391204	543105480	534379879	475037245	130430610	741464918	28742664	454731773	462199835	70238055
168765881	63647073	99529558	105312955	840841066	148579428	117653751	659528645	805454354	492262597
862458892	781652353	455647045	935301215	579157200	861757846	886934305	118809701	215938744	856158926
760315691	787939512	303880911	89433296	473948864	676856761	815710820	119115000	471004148	340731867
576671771	917784377	506061308	540409950	429295526	551460018	235774752	534512691	535209243	297849092
859352016	671592267	55204245	706014519	730736681	795121860	743625065	237807453	143075749	482828226
265367345	932827861	17730365	215710850	360191376	450703990	57020141	959546958	104043514	159269754
516465607	829274193	610705968	659904449	523802060	275184402	902962554	150660389	669563337	22734862
953696635	928956862	272434129	64659123	103744205	146585056	152293001	32119451	607307943	173587609
596442112	234208558	551406806	40982388	864170424	926649782	459848912	538770625	932328161	301198175
258557736	722022336	709021325	186882554	754452834	858033397	572411905	220357142	561067985	877052691
495970473	882319445	190083385	337969633	219360133	248767429	59405830	13398096	971401678	987775955
191375292	716666923	286916559	513989547	539741937	61244018	238420581	42550011	108685814	971950435
386551867	315695876	219105684	766594521	808605763	489738559	659430430	700969425	403894525	513909726
471514522	199820207	433330964	495154767	594736390	693274036	542082091	562505311	711930624	968725945
351962705	738783958	480797273	798875268	972355032	201606163	538207405	664837391	925088909	645617928
219607936	118318265	168655517	344879864	414541957	98869955	302801334	541527810	734368740	187980496
890799262	492674460	129871663	852237833	942992384	443587764	388008289	751086116	36139295	997674751
641767717	653479589	830549245	357798540	678084422	510061875	89419174	811208539	894838229	657538184
910448304	678562338	435175984	206633991	715402477	970560915	244507953	848719396	979519426	120596004
847652855	621314785	339659713	646502415	460232085	584324698	487690071	209857561	997382404	801620552
911248470	567405583	451393930	358062612	558126293	579196597	171606057	464298576	736565666	651838794
785865279	650165166	914919842	764495164	788504533	58909525	761558995	994225953	822250417	594745471
483259326	140225994	275905626	994129166	713634690	916205853	690276066	567443862	528457113	967776113
647464708	557572367	840904886	831770720	200519195	149629729	215980295	755392353	362205046	483467844
132068297	830720679	76333963	363886405	881213519	599747187	906270449	908051224	73463144	287430986
118077562	727840102	739169588	577087710	19553307	965278361	491168368	108681085	761856975	780914464
76373887	220121547	569325579	610729152	984181853	636046493	88352878	309157960	67033267	207710227
374923012	210551344	151912405	874105212	710598633	503852661	798715930	568641010	203252470	554147995
215638209	538336221	735586606	806543037	961118100	843086051	679409345	884805235	151332946	705947230
675180449	442877129	333192626	572971125	797384720	130036739	198370092	107199055	275600767	754387278
717143064	266790447	5902432	393059798	791953924	445853307	182365451	890760514	477722835	660940946
120061223	94904093	844083538	978436013	638223885	313279824	771470066	170342934	423297051	914338375
283209513	130258522	508556925	642303347	868714565	992463385	677297072	130009856	295493079	934253643
588732612	936782244	196465101	829331981	259353389	402617908	83391906	279600727	473021225	65571942
770701953	866507208	266694250	347123547	881855374	741193354	22926356	790464336	961006774	626544726
25928378	468682057	923342644	29153331	79310833	447002343	513123849	667887632	702754320	841701730
224720047	679501275	167872591	40562058	146292681	371587337	32365793	331959610	797660253	710460339
882927674	745720875	765499542	974879859	279232704	234789190	56817042	134299277	122594166	545234624
323259928	580309948	339246114	154995140	928234344	605501852	376480942	474484607	404302294	878085819
625873889	521804754	391798144	934241297	997468816	961506090	434158110	526733150	849095868	597292387
459798700	785392291	976553145	883378651	274119045	332328210	571011829	532331440	899779486	784380683
889578709	922538932	146246668	95820877	354375903	124295394	75873685	756545181	187663943	991336034
748233316	976267736	719874057	429766534	286329027	461048502	924369948	306401151	92284142	537485734
979639360	101163672	734058617	775658463	180694480	776989737	629437044	433993147	800956158	281886469
469014913	436498478	171455325	181622579	720902503	591310436	643079963	179989495	25768709	593205195
298479466	714717423	862654236	741614672	872993688	826316600	964139492	815738816	987526890	186077568
365824741	529815724	229859282	475574882	91189859	540537264	696462271	22395158	832714112	924811042
952471662	948692653	220388437	812337508	493191996	545912232	705377630	345190369	704103252	962750895
682772831	254998486	971325803	702383360	241007281	141038424	793706739	692363649	124664778	89572705
193736946	868536575	227696171	684175918	942718892	277854895	838935647	516802406	900517283	54615969
112311173	175314418	85131373	835073974	758248667	813878595	286197015	912709453	848190696	291560442
239469907	9690338	665646496	405122296	362651602	137434342	834796497	367176136	628078647	560621893
796295121	320903198	731658923	705290546	498032211	440335750	630309773	222992183	744127023	380342651
952239621	841830308	412248460	807716650	329998587	446058919	3479267	283819430	232903942	47217459
577319967	514029109	492330212	758907211	934920443	704068243	366290088	561491529	215036204	527866999
585112442	441599089	391809572	731193316	44806555	259472519	402229880	21150665	149475489	535253270
909219105	910682037	918186487	118880140	209233645	724299664	508303504	857093154	64718982	635147427
607266764	389459435	286518843	457134805	839414006	556242683	587025718	180834608	92011612	384008155
38733522	924411489	738697774	990765924	277193552	707441746	589490584	493294525	252425749	403203134
402671869	513782090	942226633	151824744	59424928	585142218	172091777	787931621	213980648	371337919
392141798	537155118	907090574	548023992	438196857	121436978	878401209	160623040	783389761	567587439
294183935	649589147	718626508	888847677	506950971	704833537	753539469	637214994	735082161	488745316
301711437	304393888	536969717	979176187	630748915	237962343	200238542	801786627	426895774	954601110
105463649	202741781	378235685	404959384	422011339	123732399	276341067	292435126	106698526	426612487
897032362	789377264	331641312	481160951	573551311	828825997	164979735	129489884	176843807	118023994
935042433	911287015	69962131	225614733	128707628	310570573	946844389	25411329	655657353	833685568
79946742	569716386	747877804	338948649	40582315	778644548	699595886	799570954	481362374	851355430
554352441	491353241	887122980	654368592	63265956	846883124	564141362	730213783	930324931	374235525
791890880	998404858	986655001	686174905	195787997	438962394	492956500	440460296	594610830	200935937
360152020	302879887	25141121	96949455	846160368	809887791	954342868	657786188	947075557	677445607
943741424	567101720	219365470	354917713	418722985	554777829	744899996	455758501	904761661	90072022
503901669	483033505	945180536	228126289	690731038	66767474	647233277	37894209	379067094	119412916
292737523	270620406	78731358	137859450	368005915	803982841	662867430	29605884	591819410	716636401
763803580	143947342	14352137	277098133	624491319	56342300	130565406	350528901	171055500	852750379
869227357	462255575	243538706	186976678	593910028	1889797	299558967	493708134	262221727	90187848
170371103	582034436	828077846	681716196	363770054	422572953	386472678	367534077	963792767	350500809
270737165	745510063	487594234	339455714	823139183	787918121	799663140	267178090	794749616	315419407
735394957	64900299	403038665	747341065	385839620	811026409	741527194	845820017	344914140	361235548
924343813	750634792	631143970	5106832	660798263	922157140	868353843	489242567	775285609	718564681
219377339	181006322	143872805	571182633	619016734	1289263	611830378	753883058	116615100	386294082
548933124	903430640	994907135	649704790	640335723	164903441	893683006	10792546	258939712	412427362
759340757	323590708	68573857	26702994	383670149	25405526	334998302	994959620	408106839	627339056
201792489	808469267	464452559	262959097	7799662	606078628	383262201	187377786	972740387	167683468
444233515	794521465	866783490	841950187	748304901	270784742	748632406	609949256	438541979	290465075
480321603	499787468	834533393	99949073	56568098	910953582	180781594	10680539	897319837	236625919
889598355	972358824	465622030	505669890	232245642	685022209	792946497	462567001	817969323	592195106
792183242	401006798	610970189	965878023	481164638	89427666	370416269	604560929	208100571	416435028
256236104	11193459	4754825	716073630	329773076	990216621	121577154	582755900	925798996	390653132
696920087	856582533	839691107	197433455	11468938	910979364	670560469	245001132	460245836	939181903
318733184	272702087	866991281	203395794	242554803	212876494	809592012	271112785	479820304	29324406
941416421	598941521	27089500	536591148	914511870	46517839	523589231	392734279	389062699	677978112
280849401	640789336	178136695	577774243	886684841	941497908	817898039	37300290	400021427	111783904
323374763	144455702	892360646	472937500	927213799	402154006	35250822	715235258	554217016	424837372
266754820	961676014	334205369	313054006	683259983	992977008	607780883	384893775	681417998	971458906
167178049	255412445	861634298	678776243	330095885	457989354	918936418	409398736	463023806	332921565
232289355	170064280	525103941	773992918	862446392	960551172	855028035	265963340	170155918	457339709
666582273	502394178	422266369	313957528	721209419	927801711	225866412	723749058	536398676	823357323
694552050	432932681	833857786	902674154	952444251	61398974	163962153	342520618	785467780	480250009
684283260	687769298	296580437	156172746	359675364	567161060	456581330	673174850	642435580	815426033
273916941	923948569	42748842	262408049	511093355	592453658	994398662	757997552	306458105	531842440
329054419	352202890	345310251	534156795	761479242	607330639	82097297	84743242	592317168	57962935
187517594	840095798	820025625	8753428	583435447	483034558	465079504	190515861	587333674	15716005
349042317	67562123	390960834	645799633	976191304	499070002	410273849	192372475	916730348	310105286
677286429	828148349	810079058	73296472	350248166	951542289	880297707	920027074	768033902	766614624
550775239	603490419	391484279	692568	305561550	988266790	915067572	474376133	936942782	728091063
701226960	935878521	549031555	501678563	747131226	485609285	732823559	864628679	682098710	477493769
818589135	813321695	156633659	598528699	224129164	21923793	612396840	214036707	778816894	877148716
350198642	165600662	728140249	771631184	794429289	483863324	112854558	314467646	739040179	919708245
318261573	904939889	945179387	680766422	983278413	398864581	519762044	689509240	593401962	416028598
889364489	808691993	691988616	142512492	484266813	134704686	666879810	524622856	655466571	220129646
296533007	740724044	851463956	207022482	878728813	586945293	78751977	474948067	802819272	265441840
174875283	448674526	93990916	372628613	467493526	596054145	480125365	469493551	999744937	674111769
375583975	44417851	396554819	234029691	14610766	525941564	917857978	235764158	56791309	414832660
191699637	648545426	746861142	184381731	923367209	914098310	111083872	711406108	63139435	193104312
582976560	739985858	123940469	260289545	294182716	768785734	948097844	40755752	727106326	710040435
714338784	408416540	644855416	348561661	26650644	559613018	152242534	752748215	160080168	546459793
131924271	531328724	362743424	873315280	981581301	277269651	564563033	21193470	486302916	86710935
20626779	964033663	312094850	995586305	463946292	177045350	377066055	861230678	105629274	125388386
720044601	610040968	478297016	904140918	683440130	180704850	444269379	9481744	566878620	22504404
657415514	589507155	163288740	735621669	471076960	637823889	400326101	401216013	888409536	77651647
249138710	776290890	365419531	45972017	237939913	524414563	343511600	330186205	118889149	226371107
86440963	191645784	640123271	680438012	346371070	671551568	28836407	37654277	231637294	358218590
966748624	240582452	652657742	779499605	583449222	112399326	775169734	916122590	833268561	348826176
639298576	545261237	294903237	856538577	770761681	838162035	35246779	493860139	723314887	325169013
767126480	554474433	95641487	722864248	128813746	347240190	113672699	901217538	248720196	870516440
764425783	627943428	932178410	596886979	561462650	478221550	959531483	220178060	716391207	473570312
500142425	376444235	668786584	141835382	504625909	684215685	779360028	257302565	351907374	235628627
678063651	319599101	12618315	778301334	280651296	410442018	307984478	459503167	23773345	421185605
894828866	233529630	755975813	9643470	930844691	166692780	812488105	250886261	380451755	918454707
348093919	504416286	765343785	62879284	846666542	116055564	261132191	397459095	552052913	347290591
445344174	266351665	786743076	289464166	365106237	839637363	137884798	598512154	976812716	433019666
460661189	550021263	158638433	315808797	358071399	531749643	169511420	326154170	87153263	965164014
662820770	249285690	186269909	710587233	98176507	980265599	13312512	811572480	188277085	311871885
693476841	394019776	201025428	355491604	934631144	542380803	785732847	755125199	365561512	346548464
187895698	403510494	416941790	404782538	636856438	862543167	125075754	363190794	656460645	476698329
54102934	253726142	259702215	167312297	891638728	75738679	865193361	426710190	105357768	690753440
387802374	686626550	961987429	747320060	920939380	241677563	505938975	750354957	150299898	425082211
366759708	753199803	358946239	802630179	106238706	901481089	273755388	550052378	609692930	297621449
373750043	907499421	89993651	147539248	72702459	434896186	956013627	322573981	52429074	495980555
553607	808130979	439559388	998943013	743710037	307612468	949251796	124753737	818596772	518811962
680779927	678227079	681867643	74339756	511300105	958013588	689014715	946052541	397506820	135946319
222822845	989211325	650835367	748527381	155772266	960208768	266384391	955531612	199491734	559453851
314255328	454106271	912558283	834916567	973510227	128938996	259311288	783391174	518999370	944027442
893490854	806638663	87020618	743618791	674906758	323509456	457589094	245600053	833658280	328447267
441491047	155238065	866364953	482668858	547410531	396827059	970748604	488658661	872141264	945325233
175892383	827916924	617419073	835998586	552641260	915951636	404680159	53396606	42987266	279851001
955706582	486304132	672135667	695149594	226612176	946962296	608597964	525345997	434976631	512103241
967516373	842766681	957345130	691610892	994918523	574795485	57420636	249005326	369456142	49416954
906180433	257734245	762394358	141816945	792388433	684477304	728237849	361501100	528657153	477021049
297038582	770506218	287816835	75836967	925496336	394544713	218373680	526316427	520998369	38108405
639579183	314827296	200894214	850381479	928684178	437397190	312858517	911400922	506890833	606636803
317915415	307288660	800325912	350589856	365775181	88755449	503148237	469274975	290588343	590400198
907109395	900592751	923724146	207134822	526377151	624381593	375364733	896486163	793223184	239072949
70933388	34826982	755616796	316595828	106878907	120949121	845249912	167347024	787997841	693719226
10831971	269573185	418309773	10592745	963237520	440481941	655301667	469930252	841815527	148125858
457521236	540071059	79021264	746489862	649152005	330464286	992901593	817496982	993412516	212314610
350832839	69358919	825091238	234693997	13956784	520206074	525623879	744649452	640173410	575996644
275093232	907079891	936315744	279016592	252717874	945690621	272416798	522358153	291665653	269576488
792431977	215405706	11795163	646580493	812907594	997025469	458084218	946979138	53794459	390256728
357949938	27927064	573270679	544055787	893569924	384078554	841288814	498752503	862240535	188614549
26008615	215608426	73092314	811153385	584019935	96781729	430705862	123474321	501732754	410960508
665089206	619526591	954928212	380121924	358592940	98330124	794443631	608200446	241631722	140973768
471955294	15756173	932641395	833731542	724594534	39709457	239726652	64028766	202891676	899676216
545151381	467071006	410601683	809549863	279518430	721886479	29153308	134500771	710036829	837667516
87576038	216742631	391027331	396065993	519207638	619308962	791728470	81513414	418819271	649759967
2458584	672443682	135211825	517861836	734478196	343828179	58925903	740320243	534650462	444896554
290407581	58893286	718071055	760002892	454830282	985991909	863004704	398471415	907086997	654094943
383070509	244315929	597779173	340974334	318309388	623505769	867224778	682566774	499812307	696039914
303190168	57324519	712129337	645804146	715808654	589462427	644099286	103712025	247163888	904995013
888172712	408313797	990792634	484999981	395302312	950766281	17881237	351831593	523050978	328220118
252426015	975722338	532576926	662718150	938233968	114228967	1890972	135039992	776111545	524571486
852676168	913287591	318430503	532251216	394504782	510774210	228486018	681310591	572084842	717494832
208183837	814255832	818193540	334471231	375100897	603192560	650836214	627402293	539092486	262439677
41056171	358755062	815966263	933286544	966397978	927985875	622517394	529026494	927411983	446474129
872044985	210748710	505238277	807931490	633436804	517188161	676347189	280742540	774570739	949115680
359934838	911390324	787232001	73357985	539684745	707471143	133721014	622983546	795162079	343651619
431960505	626717093	910746978	235465764	294267558	227709064	235029366	575721138	421272815	563155637
76735272	303923720	370280811	826482121	106899832	999809606	688670170	460668001	693401210	774774394
886311870	840072816	283169866	837196254	794194117	265315188	930692065	113179666	743178201	14355769
791439574	172510768	709830006	234796924	427160737	220034482	912802120	32870227	817589955	737279699
56409958	354462559	785653764	809360129	616158189	129682610	954397566	537067977	467099029	230837777
875509543	512504597	943115033	321942924	980922185	520516334	476067506	672104357	978816762	160814299
498000100	147589948	540628331	380520338	886408792	89245957	976011769	994166221	279348402	315521106
103755562	460036505	112417960	444216244	945700780	611282886	284941675	693514939	200103795	480391139
25694063	586960396	720525942	735435615	911586789	681024000	328006870	257500086	145207307	694724053
366653102	174252990	709833278	346471062	625802215	229640252	696519349	939717188	836584981	213863876
669397138	363199651	939479906	613014491	363218366	359465246	322500973	937642291	596340916	598026399
224496752	678508283	167832710	546214326	192427661	783903403	63299772	238258591	714071800	325807295
754910375	685472703	621797857	27202611	912431103	2762155	488257315	629844864	64483130	105341589
344783083	475826212	698770968	466897119	110168602	534361349	572266513	255768990	485299169	371784900
131692846	898935448	319601404	160560608	902285030	440053024	302492708	582021158	869091552	529857978
78020713	571367741	718889382	494043946	90213197	440493759	297854649	909091455	23321131	610399961
63777414	522018931	761570338	350605536	828045237	775281912	919861474	277258152	841698312	63624540
732566115	21447218	380753247	997636134	157668757	729803014	592557540	222974263	745784474	783567887
482683835	384639460	97592341	19630544	566557816	932748824	525620386	196407483	980174413	407741532
86626092	800549290	224095809	975647327	218005656	299810058	315934526	478106408	314649690	352675612
803149421	56564873	91778454	89958364	480160684	877417519	32151708	196833226	228743706	170670596
818656644	241249847	228825497	484105638	67551547	341657098	733753953	698992822	984888027	454644136
629048792	354691501	481297435	968085270	841750146	586961066	475827960	244926649	129952470	69076413
690764527	774150489	188238806	838489808	675842375	123565355	908124379	658209926	325219171	871350075
405227405	588415837	814498536	816373701	697772012	91676040	71537732	866781735	316517311	844549680
831550288	757506791	650006587	134228853	775442128	177736878	277014176	120418615	642217075	856190119
738417270	639229094	835404532	230150366	470505072	96148484	247534431	698194130	999444711	114086714
121865865	210610162	489826940	240037888	914727454	548060418	264332753	345784249	637350905	890676380
7460254	273599136	413923750	762457832	752310780	801398705	838731870	404346996	87890554	793491659
250850901	581879314	181377618	913471006	778713237	882116167	733248374	289204446	441699885	829472643
72567636	737900938	457923086	681143261	45408142	533811989	494400458	219441494	186874884	937259503
970418626	226671636	235987036	22160713	214074254	407868608	487984023	740663417	276236638	89612216
72889391	482155676	829138677	902660420	536651066	480916238	766169365	617171229	296487488	478722452
150801302	710796041	57240006	715198289	668455064	598667629	293905285	273983739	977481833	469906688
571396725	325275593	960676484	297081479	396129057	444919766	625459045	692961253	885956068	819734793
48010160	64424772	6530195	93694472	77413835	420162096	11590942	561387046	926492864	984336262
965104997	559523762	933003050	89725079	329272626	269743796	62986742	582853556	488927278	237446370
285167304	851970232	430678238	93653850	948454584	186999248	374154655	309740845	485284545	18277372
14662994	737642322	975678830	757604507	418493655	752537431	956842056	200615075	57333502	866015345
502952825	505160919	172780398	119940645	75221892	317613973	666052312	629649267	286486418	699525323
184446031	675432585	805765996	110194398	209243705	206355123	965516112	735752144	916389221	122402848
185684730	60004352	255420211	939338439	761324255	928235828	466328407	379140405	443347920	377326253
566266704	722494675	848149304	637666137	55073101	674915716	513041501	524340902	606592670	194887950
723376297	595194586	490838932	328322089	67692957	909907432	404921100	669766392	234596547	230556624
547560379	702555583	221210514	273230702	40315562	317233610	112012447	93026493	373524569	230519979
912871163	377070054	290431069	488325273	453623039	300146781	257536819	752301380	352180019	382978068
807660897	977929966	175002664	576727741	472908065	88780781	720616853	430368568	882861212	824799540
142397944	166761987	899760293	880725548	786528778	109842170	894263871	137653855	582015063	812035504
43912977	548447614	662548075	73271346	551520540	580541073	523899115	621380056	332395959	87897326
567681273	345795047	347097742	656153700	529994530	997951415	494603924	143479448	375834824	504882644
903622619	716364431	959555499	954098511	747684939	452465123	175431425	746215174	764437937	2117962
547026712	414333044	309305532	780011009	464668652	588694561	279750820	376535867	773846375	467207689
655701305	201967661	778752530	770844962	212920495	263093516	885513951	87528537	588369655	565232979
583123792	357940893	992540217	285142874	897357211	125694548	999526139	5246457	981853230	462456339
73987214	344171932	499594493	589594793	16883453	933089368	666029813	539507303	386137884	938849568
545918153	670116672	59645566	491580647	838820639	914749924	498984694	509523486	708530931	722163566
588592745	713916732	965289167	725844753	807205512	675399474	504473697	807998130	995565740	265315387
600630266	610702199	598785628	707316419	101325519	817380476	671621727	614732437	643535455	696443855
492316037	375022537	609312914	556348561	864128439	167804289	68306988	414319624	710640946	826692462
347904841	431778892	873200888	260363439	565850475	728891505	545014685	647191582	30468802	760449052
167036959	284571423	254897239	13750632	305457881	175578699	684924733	378935893	305565939	643331616
65726063	911259720	801329600	135881857	762599027	72278197	238777262	300186992	510541886	225674482
301205663	239324114	916572972	147622313	566903631	191312265	549139350	120611332	582356411	616923112
865400740	447273556	19739301	950379006	517281194	139110444	960109012	719407745	219678285	179957039
283827902	278273876	702024907	346065742	619019550	83704487	84669101	104060504	75781369	96892033
692557870	56355396	318005538	818377105	3210490	745376187	965607287	445531873	674705865	399057836
213111490	46494294	691452491	355660719	556869395	986361076	870174472	134743674	208531901	848025325
463883133	21632814	483944366	726524710	841121153	37214249	181599923	630094623	480660209	459626998
1075837	148086508	690360382	999260949	724673850	672125698	113950549	559324667	7569869	380357600
557193707	655822324	373480462	556057389	789646227	979373239	525808105	893230414	264466437	668949749
790137155	647778195	661699351	501321272	1008801	898986814	924043765	323248149	154770599	832473293
218854736	194323873	729258056	491765590	783285372	814847884	395902177	770794350	37224922	513535502
678079564	978896198	441138258	306257941	111856877	535535741	176156122	51461781	773369216	538409852
846099076	646172034	183167985	714480499	335631308	992461733	401599449	851079953	461147301	867539318
436018656	182171912	379118961	463754322	910481967	519689363	721621853	55763493	830763474	503707090
870947707	254404086	758804363	520290147	916275438	357461710	537869700	819602406	239630909	932983843
118081996	833116287	419686952	828956015	220825381	344874503	2434631	770511575	442123651	326083855
169432674	465299045	18499390	41802936	487300093	890305062	263282653	318890540	852256823	402352637
43242520	41745315	502094368	65910516	205966499	144664006	600163872	81451682	450775985	882436709
725491215	654214128	948269864	579563312	393430672	114067458	866746968	878287648	395673947	109210640
733388831	860472995	610370766	736960313	40642694	202957522	569873512	483798805	287470574	438548019
629051255	952084694	44553848	29770015	67522432	264414239	469728802	316109069	938674206	282778899
718659084	987333503	333342901	630359615	625893968	76217131	655397230	746857882	574468438	319358175
16974975	783795682	476977416	209255303	555037553	293472596	324938468	18163409	734351937	346419602
976897615	254682177	442992881	208061769	294642862	587173351	186492034	760701485	718627197	886222010
361399223	561191644	512681793	284982588	962930953	872668822	144447484	789663859	486433811	805404157
101420794	23496627	72549622	645728952	592705272	716132557	277315869	907209941	380043453	934062413
3947582	834619650	700831019	355347053	724490267	19600757	157478561	743034286	887427547	466730821
24615577	453436962	615205223	915184700	890638886	358316356	314026643	396610129	18890204	782924315
216796704	909992169	201283079	585873248	67255884	526937612	112104938	622738589	356844173	650219619
95750506	899178990	411971866	532830651	232621685	988441072	285691569	545778517	11113364	334774937
8230304	378022414	235777332	976772597	996715567	486329410	569697284	349226587	442370734	736757977
829955494	686909552	16352314	666974954	868479954	529294463	790924110	711949166	881994582	568748611
991625271	480234583	967566148	264856718	438590674	823735654	544263284	784134604	986979498	274986275
17334628	660261356	670066364	466630488	287593933	744947707	936806424	941032885	204896112	291904725
